"[5, 1, 1, 7, 3]","[0, 0, 0, 38.014683566374124]"
"[5, 8, 1, 5, 2]","[0, 4.9621391098327114, 0, 0]"
"[5, 0, 1, 5, 2]","[0, 0.24903857553417483, 0, 0]"
"[5, 0, 1, 5, 1]","[0, 7.469965055358252, 0, 0]"
"[5, 4, 1, 5, 2]","[0, 0.9872549099402712, 0, 0]"
"[5, 8, 1, 5, 4]","[0, 1.2391700466596578, 0, 0]"
"[5, 4, 1, 5, 6]","[0, 7.8915569274216, 10.16445457778668, 0]"
"[5, 1, 7, 5, 5]","[0, 0, -33.14113391170296, 0]"
"[0, 1, 1, 8, 6]","[-13.68, 0.02375637207263316, 0.0, 0.0]"
"[0, 1, 1, 8, 2]","[-6.700482928212997, 0, 0, 0.6855986664431232]"
"[0, 1, 1, 8, 3]","[-6.281999999999998, 0, 0, 0.1389028598080593]"
"[4, 1, 1, 8, 5]","[-14.579999999999998, 0, 0, 0.6750739804307269]"
"[4, 1, 1, 8, 1]","[-11.216412389041388, 0, 0, 8.033339812643751]"
"[4, 1, 1, 8, 6]","[7.122534452625091, 1.6072363313316, 0.0, 0]"
"[3, 1, 1, 8, 1]","[20.48968271127509, 0, 0, 1.549681956]"
"[3, 1, 1, 8, 5]","[0.29654046724311456, 0, 0, 0.31922088281794636]"
"[5, 1, 1, 7, 5]","[0, 0, 0, -24.81746854218017]"
"[5, 1, 1, 8, 1]","[0, 0, 0, 0.42076009578733975]"
"[5, 8, 1, 0, 6]","[0, 0.0, 18.573627110711072, 1.8681422554677551]"
"[5, 8, 1, 4, 3]","[0, 3.7566737604, 0, -16.263526212086873]"
"[5, 8, 1, 8, 6]","[0, 0, 17.1068634183, 0.7290000000000001]"
"[5, 8, 1, 0, 5]","[0, 0.0, 0, 9.692605083307289]"
"[5, 8, 1, 4, 2]","[0, 0.015028408504545445, 0, -10.632231733380682]"
"[5, 8, 1, 3, 2]","[0, 0, 0, 18.708107591947236]"
"[5, 0, 1, 3, 2]","[0, 0.0, 0, 15.068800767130696]"
"[5, 4, 1, 5, 3]","[0, 8.990197788598273, 0, 0]"
"[5, 0, 1, 5, 6]","[0, 5.913093760787065, 10.033226046737617, 0]"
"[5, 0, 8, 5, 1]","[0, -9.936474010744185, 3.498077409039261, 0]"
"[5, 0, 4, 5, 1]","[0, -23.873326319054012, 0.8873933546000492, 0]"
"[5, 0, 4, 5, 6]","[0, 4.703077644755504, 3.3384949306714033, 0]"
"[5, 4, 7, 5, 6]","[0, -5.3747064309464925, 7.867077794313209, 0]"
