"[0, 1, 8, 1, 1]","[-20.179288850960376, 0, 0.0, 0]"
"[4, 1, 8, 1, 2]","[-72.30093017974139, 0, 0.0, 0]"
"[4, 1, 8, 1, 3]","[-23.6196, 0, 0.0, 0]"
"[1, 1, 4, 1, 3]","[0, 0, -29.16086059407735, 0]"
"[1, 1, 4, 1, 6]","[0.0, 0.0, -33.17570463519, 0.0]"
"[4, 1, 4, 1, 5]","[-35.99998446583739, 0, 0.22528399544939157, 0]"
"[1, 0, 1, 1, 6]","[0.0, -6.003785411879962, 0.0, 0.0]"
"[0, 0, 1, 1, 6]","[-4.464474100600186, -1.523914452557831, 0.0, 0.0]"
"[4, 4, 1, 1, 4]","[-29.54467720550271, -5.391615343140903, 0, 0]"
"[4, 0, 1, 1, 1]","[-75.69228359039997, -55.003414840409896, 0, 0]"
"[4, 0, 1, 1, 6]","[-3.701392089896528, -37.741966790925254, 0.0, 0.0]"
"[8, 0, 1, 1, 6]","[0.0, -17.218688399999998, 0.0, 0.0]"
"[7, 0, 1, 1, 4]","[-4.053486471317533e-05, -21.25764, 0, 0]"
"[3, 0, 1, 1, 2]","[36.38605938172341, -23.23807957552306, 0, 0]"
"[3, 0, 1, 1, 5]","[16.499847016153936, 0.0, 0, 0]"
"[5, 0, 1, 1, 5]","[0, 0.001288105420080459, 0, 0]"
"[5, 0, 1, 1, 3]","[0, -4.555630128837219, 0, 0]"
"[5, 0, 1, 1, 2]","[0, -0.11031831754775925, 0, 0]"
"[5, 0, 1, 1, 4]","[0, -23.183607232042487, 0, 0]"
"[5, 4, 1, 1, 2]","[0, -1.567815923107333, 0, 0]"
"[5, 0, 1, 1, 1]","[0, -32.40734605506896, 0, 0]"
"[5, 4, 1, 1, 6]","[0, -19.310360140925493, 0.0, 0.0]"
"[5, 4, 1, 4, 3]","[0, -0.0014740731613256267, 0, -23.619604928093246]"
"[5, 3, 1, 4, 2]","[0, 25.81077811449343, 0, -52.7796]"
"[5, 3, 1, 4, 5]","[0, 9.173633015588829, 0, -11.297181459239997]"
"[5, 3, 1, 0, 4]","[0, 3.94561907259675, 0, -26.921572580984396]"
"[5, 3, 1, 0, 6]","[0, 0.0, 0.0, -43.77957881291689]"
"[5, 3, 1, 0, 5]","[0, 19.232914107377557, 0, -17.78102428232701]"
"[5, 3, 1, 0, 1]","[0, 25.130350209027345, 0, -29.493285283785966]"
"[5, 3, 1, 7, 1]","[0, 18.1, 0, 0.0]"
"[5, 3, 1, 5, 4]","[0, 5.55099942532259, 0, 0]"
"[5, 3, 1, 5, 1]","[0, 38.86023107532558, 0, 0]"
"[3, 1, 1, 1, 4]","[10.649913795794829, 0, 0, 0]"
"[3, 1, 1, 1, 3]","[14.278735388191112, 0, 0, 0]"
"[5, 1, 1, 4, 6]","[0, 0.0, 0.0, 1.9259307177068992]"
"[5, 1, 1, 0, 2]","[0, 0, 0, -6.62298236909559]"
"[5, 1, 1, 0, 1]","[0, 0, 0, -37.97694026512527]"
"[5, 1, 1, 8, 4]","[0, 0, 0, -7.970250889977233e-09]"
"[5, 1, 1, 0, 4]","[0, 0, 0, -3.653508462728536]"
"[5, 1, 8, 0, 6]","[0, 0.0, 0.0, -43.34241965195655]"
"[5, 1, 8, 0, 3]","[0, 0, -40.0, -1.3734735281170039]"
"[5, 1, 8, 4, 6]","[0, 0.0, -40.0, -4.186616917402587]"
"[5, 1, 8, 0, 1]","[0, 0, 0.0, -9.236907485783254]"
"[5, 1, 0, 0, 6]","[0, 0.0, -24.982865421388404, -5.7341260628936395]"
"[5, 1, 0, 3, 5]","[0, 0, 0.0, 7.472908838541365]"
"[5, 1, 4, 3, 5]","[0, 0, 0.0, 12.479513295610358]"
"[5, 1, 4, 3, 4]","[0, 0, 0.0, 14.672489098655833]"
"[5, 1, 0, 3, 1]","[0, 0, -21.25764, 21.919048690972467]"
"[5, 1, 0, 3, 2]","[0, 0, 0.0, 38.93930299212604]"
"[0, 8, 1, 1, 5]","[-0.5908323583945045, -5.59991930381426e-32, 0, 0]"
"[0, 4, 1, 1, 1]","[-37.9397512908171, -9.134327501179051e-07, 0, 0]"
"[0, 4, 1, 1, 4]","[-2.354169601550348, -29.971978593977756, 0, 0]"
"[0, 4, 1, 1, 2]","[4.1716823779999745e-05, -21.469602533706507, 0, 0]"
"[3, 4, 1, 1, 3]","[11.943917247481725, 0.0, 0, 0]"
"[5, 4, 1, 1, 5]","[0, 1.3520091257642743, 0, 0]"
"[5, 4, 1, 1, 3]","[0, -19.332668650753146, 0, 0]"
"[5, 3, 1, 1, 2]","[0, 19.655382955494854, 0, 0]"
"[5, 3, 1, 1, 3]","[0, 23.537635357061625, 0, 0]"
"[5, 5, 1, 0, 3]","[0, 0, 0, -4.868149248552756]"
"[5, 5, 1, 0, 6]","[0, 0, 0.0, -0.2061510082928043]"
"[5, 5, 1, 0, 4]","[0, 0, 0, -7.914876315824984]"
"[5, 5, 1, 4, 2]","[0, 0, 0, -4.336699231692931]"
"[5, 5, 1, 4, 5]","[0, 0, 0, 9.005045738174136]"
"[5, 5, 1, 0, 1]","[0, 0, 0, -6.742511720800204]"
"[5, 5, 1, 0, 5]","[0, 0, 0, 5.386541175518981]"
"[5, 5, 1, 0, 2]","[0, 0, 0, 0.9735124830037949]"
"[5, 5, 1, 4, 1]","[0, 0, 0, 0.0006642455993196051]"
"[5, 5, 1, 4, 3]","[0, 0, 0, -0.028091000432248544]"
"[5, 5, 1, 3, 2]","[0, 0, 0, 20.092758578718268]"
"[5, 5, 1, 3, 4]","[0, 0, 0, 11.992132240812122]"
"[5, 5, 1, 3, 5]","[0, 0, 0, 7.446649191054389]"
"[5, 5, 1, 3, 1]","[0, 0, 0, 44.1128226595677]"
"[5, 5, 1, 3, 3]","[0, 0, 0, 17.245318982404665]"
"[5, 5, 4, 5, 2]","[0, 0, 0.20296306096056654, 0]"
"[5, 5, 8, 5, 5]","[0, 0, -1.0441192124857409e-11, 0]"
"[5, 5, 0, 5, 6]","[0, 0, -36.10971247785517, 0]"
"[5, 5, 4, 5, 4]","[0, 0, 0.016215241065457475, 0]"
"[5, 5, 4, 5, 3]","[0, 0, -1.9047009577188174, 0]"
"[5, 5, 3, 5, 2]","[0, 0, 41.159982032769605, 0]"
"[5, 5, 3, 5, 4]","[0, 0, 15.470945317814714, 0]"
"[8, 1, 1, 1, 1]","[-1.1646312447516924e-100, 0, 0, 0]"
"[5, 1, 1, 7, 6]","[0, 0.0, 0.0, -32.4]"
"[5, 1, 1, 7, 5]","[0, 0, 0, -94.62958362242279]"
"[5, 1, 1, 4, 4]","[0, 0, 0, 0.06563036792864321]"
"[5, 1, 1, 4, 2]","[0, 0, 0, 4.7106347817532646]"
"[5, 1, 1, 3, 1]","[0, 0, 0, 25.227561590466536]"
"[5, 1, 1, 3, 5]","[0, 0, 0, 4.248253271332345]"
"[5, 1, 1, 3, 4]","[0, 0, 0, 11.589536379167669]"
"[5, 1, 1, 3, 3]","[0, 0, 0, 40.842222074238215]"
"[5, 1, 8, 5, 2]","[0, 0, -7.511192266589199e-06, 0]"
"[5, 1, 4, 5, 4]","[0, 0, 0.27826954760866385, 0]"
"[5, 1, 0, 5, 6]","[0, 0.0, -9.62263436530434, 0]"
"[5, 4, 5, 5, 3]","[0, -0.004138845592291413, 0, 0]"
"[5, 4, 5, 5, 1]","[0, 9.689056810687525, 0, 0]"
"[5, 0, 5, 5, 2]","[0, -3.7510760891291675, 0, 0]"
"[5, 8, 8, 3, 1]","[0, 0.0, 0, 28.35887332434794]"
"[5, 8, 8, 3, 3]","[0, 0, 0, 32.06825365581]"
"[5, 8, 8, 3, 5]","[0, 0, 0, 8.1]"
"[5, 8, 0, 5, 4]","[0, -40.0, 5.480896996852296, 0]"
"[5, 0, 0, 5, 4]","[0, -0.0001968751047752774, -24.578803077158042, 0]"
"[5, 4, 1, 5, 6]","[0, -23.6196, 0.0, 0]"
"[5, 1, 4, 5, 3]","[0, 0, -0.016231624168651305, 0]"
"[5, 4, 5, 5, 4]","[0, 0.281703800508634, 0, 0]"
"[5, 4, 5, 5, 6]","[0, 2.2334454141113995, 0, 0]"
"[5, 4, 5, 5, 5]","[0, 0.05156671672105468, 0, 0]"
"[4, 1, 1, 1, 6]","[-6.8925462599298895, 0.0, 0.0, 0.0]"
"[7, 1, 1, 1, 5]","[-117.94275330730812, 0, 0, 0]"
"[5, 3, 5, 5, 5]","[0, 3.8367773978223916, 0, 0]"
"[5, 4, 1, 1, 1]","[0, -21.087644838112922, 0, 0]"
"[5, 4, 1, 1, 4]","[0, 0.5480539124475152, 0, 0]"
"[5, 0, 1, 8, 3]","[0, -40.0, 0, 0.0]"
"[5, 7, 1, 1, 5]","[0, -78.43000120113763, 0, 0]"
"[5, 4, 1, 8, 6]","[0, -36.0, 0.0, 0.0]"
"[5, 4, 1, 4, 5]","[0, -8.235645283785956, 0, 0.00026561663087936225]"
"[5, 4, 1, 4, 4]","[0, 0.1418615264580061, 0, -23.6196]"
"[5, 4, 1, 0, 6]","[0, -33.4282832158796, 0.0, -18.119534039099996]"
"[5, 0, 1, 0, 3]","[0, -0.12173558454598046, 0, -36.00516119349831]"
"[5, 4, 1, 3, 1]","[0, 0.0, 0, 33.64992151859034]"
"[5, 4, 1, 3, 4]","[0, 0.0, 0, 4.830920227326635]"
"[5, 4, 1, 3, 5]","[0, 0.0, 0, 15.111634218165499]"
"[5, 4, 1, 3, 6]","[0, -29.159999999999997, 0, 0.0]"
"[5, 4, 1, 5, 3]","[0, -0.2227918393142816, 0, 0]"
"[5, 4, 0, 5, 6]","[0, -25.887630773540327, -40.58307885837975, 0]"
"[5, 4, 0, 5, 3]","[0, -0.12987238307379076, -40.00000084246663, 0]"
"[5, 0, 0, 5, 2]","[0, -44.144322776173915, -5.367263748407978, 0]"
"[5, 0, 0, 5, 5]","[0, 4.787831885729826, -5.973382432751485, 0]"
"[5, 0, 0, 5, 1]","[0, -0.21982346776876097, -26.24391159804568, 0]"
"[5, 0, 7, 5, 3]","[0, 0.0, 18.600557741189537, 0]"
"[5, 7, 1, 0, 6]","[0, 0.0, 0.0, -19.131876]"
"[5, 7, 1, 7, 5]","[0, -17.218688399999998, 0, -76.0]"
"[5, 7, 1, 1, 3]","[0, 14.992588570250772, 0, 0]"
"[5, 1, 1, 7, 3]","[0, 0, 0, 1.8603895936534203]"
"[5, 1, 0, 5, 4]","[0, 0, 0.0004450073396281792, 0]"
"[5, 1, 3, 5, 1]","[0, 0, 25.223268302719667, 0]"
"[5, 0, 5, 5, 1]","[0, -8.526010146223248, 0, 0]"
"[5, 3, 5, 5, 1]","[0, 43.75671451986775, 0, 0]"
"[5, 3, 5, 5, 3]","[0, 11.634314260563233, 0, 0]"
"[4, 8, 1, 1, 3]","[-22.274813391910612, -0.008738980021135673, 0, 0]"
"[4, 0, 1, 1, 3]","[-36.018665374637756, -1.236145563021601, 0, 0]"
"[0, 0, 1, 1, 3]","[-36.448148980023404, -2.694035331010163, 0, 0]"
"[3, 0, 1, 1, 3]","[30.672995563720153, -45.1507169819844, 0, 0]"
"[3, 0, 1, 1, 1]","[37.96996761280454, -6.003785411879962, 0, 0]"
"[5, 4, 1, 4, 1]","[0, -1.0614127990915778, 0, -50.41604247396611]"
"[5, 1, 1, 3, 2]","[0, 0, 0, 27.839856548233364]"
"[0, 8, 1, 1, 6]","[-4.577961324024871, 0.0, 0.0, 0.0]"
"[5, 7, 1, 0, 2]","[0, 0.0, 0, 10.09809894082063]"
"[5, 7, 1, 0, 3]","[0, 23.198979796646107, 0, -36.0]"
"[5, 4, 1, 0, 1]","[0, -0.548101242717669, 0, -40.219950429946756]"
"[5, 4, 1, 0, 4]","[0, 6.881174029654321, 0, -30.53410089773417]"
"[5, 4, 1, 0, 2]","[0, 0.2571275057398144, 0, 0.2831316156640036]"
"[5, 4, 1, 0, 5]","[0, 7.779234011383252, 0, -29.113165726772753]"
"[5, 4, 1, 5, 2]","[0, 0.04933824122252961, 0, 0]"
"[5, 0, 1, 5, 5]","[0, 3.4908972698040968, 0, 0]"
"[5, 3, 1, 5, 3]","[0, 18.696980518196657, 0, 0]"
"[5, 3, 1, 5, 5]","[0, 1.0395189981707302, 0, 0]"
"[5, 3, 1, 5, 2]","[0, 27.58467058680592, 0, 0]"
"[5, 5, 4, 5, 6]","[0, 0, 25.717798408185182, 0]"
"[5, 5, 4, 5, 1]","[0, 0, -0.6976886439903092, 0]"
"[5, 5, 3, 5, 3]","[0, 0, 17.932923404711975, 0]"
"[5, 5, 3, 5, 5]","[0, 0, 19.04759461258514, 0]"
"[5, 5, 3, 5, 1]","[0, 0, 45.72032955617897, 0]"
"[0, 8, 8, 1, 5]","[0.1478088294143458, 0, 0.0, 0]"
"[7, 8, 8, 1, 3]","[3.8742048899999997, 0, 0, 0]"
"[5, 8, 0, 1, 3]","[0, 0.0, -29.159999999999997, 0]"
"[5, 8, 0, 1, 5]","[0, 0.0, -21.25764, 0]"
"[5, 8, 0, 1, 2]","[0, 0.0, -26.243999999999996, 0]"
"[5, 8, 0, 1, 1]","[0, -40.0, -21.25764, 0]"
"[5, 8, 0, 1, 4]","[0, 0.0, -27.033838806861, 0]"
"[5, 8, 7, 1, 3]","[0, 0, 15.542778060899996, 0]"
"[5, 8, 0, 0, 1]","[0, 0.0, -17.218688399999998, -24.114600917316]"
"[5, 8, 4, 0, 6]","[0, 0.0, -26.47697153358013, -59.131876000000005]"
"[5, 4, 4, 0, 3]","[0, 0.0, -29.159999999999997, -19.131876]"
"[5, 0, 7, 0, 4]","[0, 0.0, 0.0, -40.0]"
"[5, 0, 7, 0, 5]","[0, 0.0, -61.56, 0.0]"
"[5, 0, 7, 0, 6]","[0, 0.25031555049932397, -32.4, -29.439]"
"[5, 0, 7, 0, 2]","[0, -40.0, -40.0, -19.131876]"
"[5, 0, 7, 3, 1]","[0, 0.0, 0, 27.95694580471231]"
"[5, 4, 7, 5, 3]","[0, 0, 28.390346632331696, 0]"
"[5, 7, 5, 5, 5]","[0, -20.468122240271658, 0, 0]"
"[5, 7, 5, 5, 3]","[0, 17.21645421801464, 0, 0]"
"[0, 0, 1, 1, 5]","[-0.9642736556761712, 7.164183154692658e-08, 0, 0]"
"[4, 0, 1, 1, 4]","[-45.68293533384833, -0.30712129755694756, 0, 0]"
"[8, 0, 1, 1, 1]","[0.0, -26.804654343285595, 0, 0]"
"[1, 4, 1, 1, 6]","[0.0, -5.8395533791973575, 0.0, 0.0]"
"[4, 4, 1, 1, 2]","[-4.371157006605191, -42.80763318748713, 0, 0]"
"[4, 4, 1, 1, 6]","[-17.6260842586708, -14.196079710865659, 0.0, 0.0]"
"[4, 1, 8, 1, 5]","[0.04187815047185476, 0, 0.0, 0]"
"[4, 1, 8, 1, 4]","[-20.089303495098495, 0, 0.0, 0]"
"[4, 1, 8, 1, 6]","[-38.69289147822865, 0.0, 0.0, 0.0]"
"[3, 1, 8, 1, 1]","[53.347193742609235, 0, 0.0, 0]"
"[3, 1, 8, 1, 3]","[3.999858587915132, 0, 0.0, 0]"
"[5, 1, 4, 1, 2]","[0, 0, -15.743448943774197, 0]"
"[5, 1, 4, 1, 5]","[0, 0, 0.5599947357984605, 0]"
"[5, 1, 4, 1, 6]","[0, 0.0, -8.55563848122443, 0.0]"
"[5, 1, 8, 0, 2]","[0, 0, 0.0, -3.205904089884217]"
"[5, 1, 8, 4, 2]","[0, 0, 0.0, -8.569219611953999]"
"[5, 1, 8, 3, 1]","[0, 0, 0.0, 36.882935373988644]"
"[5, 1, 8, 3, 3]","[0, 0, 0.0, 20.654230979115642]"
"[5, 1, 8, 3, 5]","[0, 0, 0.0, 11.337269294059132]"
"[5, 1, 8, 3, 2]","[0, 0, 0.0, 28.703265120635365]"
"[5, 1, 8, 3, 4]","[0, 0, 0.0, 4.274490982423909]"
"[5, 1, 0, 3, 3]","[0, 0, 0.0, 21.947256845922773]"
"[5, 1, 4, 3, 2]","[0, 0, -36.0, 37.859685167112104]"
"[5, 1, 4, 3, 1]","[0, 0, -40.0, 27.561639646987324]"
"[5, 1, 0, 3, 4]","[0, 0, 0.0, 16.364293811261536]"
"[1, 0, 1, 0, 1]","[0, -29.159999999999997, 0, 3.2466134602703143]"
"[1, 0, 1, 0, 5]","[0, 0.08727963568087704, 0, -28.095327900000004]"
"[1, 0, 1, 0, 2]","[0, 0.006961986091308848, 0, -36.0]"
"[1, 0, 1, 4, 4]","[0, -36.0, 0, 0.0]"
"[1, 0, 1, 4, 6]","[0.0, 0.0, 0, -40.0]"
"[5, 1, 0, 1, 5]","[0, 0, 0.48820020636300054, 0]"
"[5, 1, 0, 1, 1]","[0, 0, 8.996972471044685, 0]"
"[5, 1, 0, 1, 6]","[0, 0.0, -26.243999999999996, 0.0]"
"[5, 1, 0, 4, 2]","[0, 0, -0.8969608164536604, -45.22008223195263]"
"[5, 1, 4, 4, 5]","[0, 0, 0.07312399935182594, 1.075156773850209]"
"[5, 1, 0, 0, 5]","[0, 0, 1.2577261029947765e-05, 1.0966187546828419]"
"[5, 1, 4, 0, 6]","[0, 0.0, -4.129607717771809, -2.8715919507674084]"
"[5, 1, 4, 0, 5]","[0, 0, 0.02795784617425544, -23.61920460941066]"
"[5, 1, 4, 0, 3]","[0, 0, -6.736245061551985, -37.695646349586646]"
"[5, 1, 4, 0, 1]","[0, 0, -0.0008606025050774146, -15.500000346128303]"
"[5, 1, 0, 4, 6]","[0, 0.0, -10.167463313315997, -12.228366157057511]"
"[5, 1, 0, 4, 4]","[0, 0, -0.015346668123337851, -34.274704094485244]"
"[0, 1, 8, 1, 2]","[-26.243999999999996, 0, 0.0, 0]"
"[0, 1, 0, 1, 2]","[0.020954764044867184, 0, -33.77416979005035, 0]"
"[1, 1, 4, 1, 4]","[0, 0, -15.525726924672565, 0]"
"[1, 1, 4, 1, 1]","[0, 0, -8.240437830471764, 0]"
"[1, 1, 0, 1, 3]","[0, 0, -0.004620707182075696, 0]"
"[8, 1, 4, 1, 2]","[0.0, 0, -40.0, 0]"
"[0, 1, 4, 1, 5]","[0.0011854533827677437, 0, 0.001290070078170101, 0]"
"[0, 1, 4, 1, 1]","[-37.71720927507725, 0, -17.055021412661326, 0]"
"[0, 1, 4, 1, 4]","[-5.695146159639503, 0, -39.81758057206055, 0]"
"[4, 1, 4, 1, 3]","[-0.002315531168440114, 0, -36.607498939313444, 0]"
"[0, 1, 4, 1, 6]","[-7.218688399999998, 0.0, -29.305328716440147, 0.0]"
"[4, 1, 4, 1, 2]","[-26.944071249820283, 0, -0.08563099839156724, 0]"
"[1, 8, 1, 1, 4]","[0, -1.1125135577747731, 0, 0]"
"[1, 0, 1, 0, 6]","[0.0, 0.0, 0.0, -30.899053647030005]"
"[0, 0, 1, 0, 4]","[-65.28464492415952, -72.4, 0, -0.35055195367594005]"
"[0, 0, 1, 0, 1]","[2.5808386820295843, -19.131876, 0, 0.0]"
"[0, 0, 1, 0, 3]","[-6.003785411879962, -32.4, 0, -36.0]"
"[0, 0, 1, 4, 1]","[2.735640569063232, -36.0, 0, -29.159999999999997]"
"[0, 4, 1, 4, 3]","[-1.6956463310086467, -36.0, 0, -36.0]"
"[1, 4, 1, 1, 3]","[0, -2.3456048751185934, 0, 0]"
"[1, 4, 1, 1, 5]","[0, -31.96912641868365, 0, 0]"
"[1, 0, 1, 1, 3]","[0, -0.24857705734299107, 0, 0]"
"[1, 0, 1, 1, 2]","[0, -29.312081956226404, 0, 0]"
"[1, 0, 1, 1, 1]","[0, -14.630690994766322, 0, 0]"
"[4, 7, 1, 1, 2]","[-52.85294771268488, 0.0, 0, 0]"
"[4, 7, 1, 1, 5]","[0.011331043435732071, -62.99845955999999, 0, 0]"
"[4, 7, 1, 1, 4]","[-10.49351252265351, 0.0, 0, 0]"
"[4, 7, 1, 1, 1]","[-20.16, 0.0, 0, 0]"
"[1, 7, 1, 1, 5]","[0, -74.98848257617564, 0, 0]"
"[0, 4, 1, 1, 6]","[-2.080748598581261, -22.446121276169876, 0.0, 0.0]"
"[4, 4, 1, 1, 3]","[-0.07388558627989063, -47.30504654144915, 0, 0]"
"[5, 7, 1, 8, 5]","[0, -40.0, 0, -9.150716981984397]"
"[5, 7, 1, 0, 4]","[0, 0.0, 0, -19.131876]"
"[5, 7, 1, 0, 1]","[0, 0.0, 0, -21.25764]"
"[5, 8, 1, 0, 5]","[0, 0.0, 0, 0.000761773480458663]"
"[5, 8, 1, 0, 3]","[0, 0.0, 0, -13.947137603999998]"
"[5, 8, 1, 0, 2]","[0, 0.0, 0, -36.0]"
"[5, 8, 1, 0, 4]","[0, 0.0, 0, -48.010579811148155]"
"[5, 8, 1, 0, 6]","[0, 0.0, 0.0, -36.0]"
"[5, 8, 1, 0, 1]","[0, 0.0, 0, -21.25764]"
"[4, 8, 8, 1, 4]","[0.4239115827521617, 0.0, 0.0, 0]"
"[4, 8, 8, 1, 1]","[-36.0, 0.0, 0, 0]"
